"","normal_1","normal_2","normal_3","normal_4","normal_5","normal_6","HD_1","HD_2","HD_3","HD_4","HD_5","HD_6","HD_7","HD_8"
"JTB",1089.60585227857,1059.69226597857,913.779041142857,852.844204007143,866.694972428571,995.5336367,989.2161798,1032.16290125,1054.81561239286,917.075038721429,847.676894071429,935.799446414286,871.181850207143,909.119349442857
"KAT7",273.977487792857,262.079863335714,265.4893204,275.606874892857,290.28422365,290.984247042857,347.0361555,287.902468235714,234.819935157143,365.653485435714,207.938230614286,254.178846342857,236.379682407143,186.163590092857
"ZNF146",131.473968678571,229.498314214286,93.5725072092857,202.422267321429,133.566783971429,133.243175985714,49.1984201528571,40.9090128771429,60.8223449692857,68.2884388085714,121.680283342857,128.745636907143,164.203466035714,154.719938407143
"SART1",101.797363837143,70.0452956678571,100.040341734286,51.2817911342857,79.7062690328571,103.91169234,74.373710075,122.009436692857,108.553087302143,151.526810542857,73.8991181442857,76.9918235785714,118.95353675,96.311186065
"ILF2",277.842932421429,188.114716992857,143.706166364286,173.26191425,159.282413535714,66.502930445,90.4266392892857,140.3768283,113.199448512857,76.444552185,112.905640441429,203.405782721429,173.902930314286,302.291881157143
"SPAG7",246.681639521429,256.955241078571,283.799075785714,386.42853765,192.942046364286,208.018506464286,261.820519435714,287.292431164286,336.983130921429,244.703171478571,246.182963164286,228.111942671429,231.224022571429,240.471739942857
"ZPR1",67.4905495864286,69.0984295442857,34.5009486814286,80.31818051,79.52646766,78.3551832121429,115.757408171429,45.0691300764286,159.437920864286,63.1385216021429,65.9575606821429,81.4372046171429,97.3707348892857,94.7846535064286
"TAF10",474.45857775,446.42095795,710.686993821429,515.351149228571,429.927543235714,556.450281835714,585.62196835,786.080753792857,731.79055695,751.474347471429,415.783144235714,454.745418614286,473.4151966,450.3702504
"C1D",24.575311755,45.5563655821429,24.9638024057143,43.5151028157143,36.2717759157143,29.5706336492857,6.54642535585714,3.82113476292857,23.3052107471429,4.31830333171429,45.5563655821429,35.9493652328571,51.5198341185714,90.4042751264286
"NONO",530.173841892857,591.439470442857,304.773729057143,462.604584557143,396.074152185714,261.91909065,276.208766392857,284.653557078571,295.634623842857,257.967633435714,380.384501357143,444.094060314286,372.98407575,383.933389364286
"LOC101929240",193.631040971429,158.787341814286,146.899819792857,186.052548128571,179.001212507143,96.5174847578571,130.486059435714,109.533634092857,90.8378842678571,129.503850442857,131.097266507143,156.96436845,153.100548657143,128.812435764286
"RHOA",2056.11882492857,2197.14220214286,1512.9419955,2992.4267965,3417.37869578571,2628.717349,1643.6922595,1494.17310792857,1489.89671064286,1305.23823135714,2840.12040678571,2487.34169228571,2526.86343435714,2121.92168214286
"RNPS1",326.374312514286,321.31707655,258.247825185714,330.833622721429,235.709083828571,230.749678835714,227.19526415,175.923307707143,129.936980571429,188.534901928571,252.485922485714,315.661511871429,301.666372285714,303.329228942857
"RPS24",1268.70087814286,1158.31239756429,907.070775678571,657.023651314286,379.347557485714,550.575474692857,420.862204378571,500.654589478571,369.243634978571,202.226629678571,362.145434835714,731.79055695,561.915306892857,2160.9421525
"RPL30",3305.70442478571,3266.51105578571,2969.56281607143,1934.96869857143,1135.63395257857,1988.71081914286,1810.11314564286,2427.09539492857,1406.33914692857,1512.9419955,828.219117192857,2064.39048614286,1967.76406564286,3797.07164292857
"NPM1",784.642214607143,614.35110555,526.359153107143,442.737966921429,333.316729314286,291.580165278571,384.764832357143,235.709083828571,349.523906371429,296.777686757143,331.59536235,505.732562378571,439.790493814286,585.62196835
"HSP90AB1",777.012374642857,627.575576007143,454.745418614286,615.538284307143,557.527262021429,291.194400035714,419.178288792857,478.07145735,344.981055192857,286.95241785,311.682079635714,515.886850535714,497.514992307143,471.868851635714
"MIR3620",717.379115242857,780.939562714286,457.90342735,724.85451995,924.541204607143,706.049734342857,604.718568771429,706.049734342857,609.017113978571,822.347571585714,888.267950535714,871.181850207143,796.577086057143,654.007655257143
"IK",281.132221735714,277.842932421429,185.213921464286,277.084979935714,322.796142371429,173.8278533,151.751352685714,251.476349335714,163.548235814286,173.8278533,266.828654935714,322.796142371429,313.355921228571,218.555188914286
"SNX3",620.266964485714,649.537634064286,680.992589992857,570.708065021429,607.937486307143,878.67426725,378.6757184,652.212721857143,485.603966921429,241.472860542857,715.226581471429,648.617049564286,538.514717935714,644.067542728571
"CANX",398.295064585714,343.632526642857,160.900163514286,289.172206792857,273.37387265,246.579179971429,169.067563821429,314.280989257143,111.047752203571,171.514750885714,256.955241078571,268.76987215,241.746725357143,355.218878135714
"SART3",95.8326027964286,110.052467674286,45.6401879592857,94.835559995,109.801459631429,55.7997848228571,85.64245901,36.6580926864286,53.6720387942857,74.4639013842857,69.4170926057143,112.370183965714,99.0079305821429,126.336450014286
"CNPPD1",97.3468363628571,128.927875742857,183.7156692,157.96418855,131.061330957143,137.825568085714,160.4661682,161.249673371429,343.887775714286,105.199882043571,97.6311897057143,139.55527765,191.61906305,100.534880416429
"SMNDC1",180.716811585714,162.415896821429,37.1216608764286,176.062821371429,144.167167342857,90.2292742764286,48.1859078121429,27.3331519914286,9.21539377378571,28.1032747457143,184.243372392857,164.203466035714,137.778125585714,206.048124771429
"HNRNPM",222.590546135714,253.033961471429,170.125402171429,214.167345864286,183.645455028571,148.99815405,123.225101378571,63.2155053957143,95.5776221707143,131.824308307143,172.317286857143,246.07149205,201.069437964286,227.432178428571
"HNRNPD",298.182752928571,215.562908757143,174.279331014286,255.768923942857,263.834274942857,153.52836625,154.920469628571,97.7027194221429,217.296282307143,137.025066435714,186.2330078,228.193058257143,232.975213307143,281.378580692857
"RPL14",1421.81243607143,1204.69894422857,1102.13465367143,932.952537164286,665.697925928571,628.887686821429,1218.82635327143,830.168378064286,1365.68417657143,1253.31144114286,393.702656907143,926.909679035714,892.042864157143,1142.65184552143
"GUK1",316.466398371429,297.190681042857,451.299591914286,263.699723714286,333.152135257143,788.362692085714,219.809723935714,765.380585821429,438.783252371429,327.950515514286,326.374312514286,438.202742607143,433.345603485714,259.025774414286
"KXD1",83.7054648935714,102.290561366429,111.519767365714,157.200044928571,145.252365457143,172.061088214286,123.821588621429,202.78396365,121.601105642857,176.544171942857,87.9387138235714,103.821440514286,139.884363457143,100.614672748571
"OAZ1",3485.8965815,3417.37869578571,4469.10365214286,5851.19629778571,6235.37050671429,6972.0572405,4825.68174378571,7299.50054257143,5565.02622164286,5004.19971435714,4611.31893828571,3850.85956271429,5274.65599821429,3087.84767235714
"ATP6V0B",968.50137515,1051.63941697143,684.31299695,962.9795423,1281.101219,953.634564578571,753.199476507143,747.280710621429,692.259998278571,682.66330475,1622.10369064286,949.196051992857,1089.60585227857,818.227318785714
"KARS",1345.69318592857,1218.82635327143,662.027971128571,1521.29162207143,1170.00992091429,1003.18714712143,835.840799364286,864.002092764286,913.779041142857,609.017113978571,733.697058085714,1113.44014007143,1238.07596,1258.15530914286
"H3F3AP4",8973.84136442857,9884.32849671429,10513.106777,10513.106777,17304.7694464286,14808.4101111429,17304.7694464286,11754.8537604286,11134.2296048571,14808.4101111429,17304.7694464286,11134.2296048571,11754.8537604286,11134.2296048571
"RPS6",3242.53355157143,2903.63413807143,2557.27715785714,2024.72040242857,1310.52114071429,1253.31144114286,2504.80288714286,1774.86842557143,2644.28906307143,2282.76837878571,1032.16290125,2078.00187014286,1980.03305357143,3135.15820585714
"RPS7",959.507253464286,657.638006357143,561.191086285714,223.019769821429,125.452843471429,288.779272085714,227.909130157143,278.991730814286,240.568917492857,109.982753192857,283.17453475,333.316729314286,320.215283321429,1161.27481296429
"USP22",128.745636907143,123.56497005,140.482939278571,160.408485121429,153.951506528571,99.983650215,149.6599255,106.626619799286,117.280103421429,82.4529424728571,131.226456085714,121.288482535714,136.883823757143,119.075992264286
"C11orf58",226.0563177,278.991730814286,137.180387942857,230.008552735714,161.573941057143,109.910355459286,81.1616446157143,82.558494075,91.8986104771429,75.5985836357143,206.399521671429,212.786451714286,196.835107221429,334.690504042857
"TCEB2",412.7541619,288.534127114286,665.697925928571,471.274596735714,289.672043971429,777.012374642857,478.767607721429,754.618582592857,479.140040028571,622.826494957143,271.762055078571,360.388638814286,473.91460515,499.542008971429
"COX4I1",712.369429771429,646.55004075,822.347571585714,567.961217978571,503.556501357143,468.977544607143,747.280710621429,505.183890728571,715.226581471429,650.807858842857,409.718520114286,531.481227428571,543.01323345,678.072775071429
"TMED2",191.1237023,170.898486035714,67.969159965,119.464486385714,147.8931071,120.808793507143,40.4361227664286,57.4182309228571,24.3639023214286,30.272060545,183.900448621429,176.497159707143,200.023445857143,329.079385842857
"NBEAL1",5479.69943614286,4825.68174378571,4921.55091721429,6624.57967571429,3689.70504407143,3026.963421,4672.84535442857,4921.55091721429,5004.19971435714,5190.10264985714,1988.71081914286,5370.44524578571,4744.47729264286,5565.02622164286
"SNORD18C",3976.47259371429,3733.46874314286,2319.02018978571,2197.14220214286,1622.10369064286,1604.7747365,1614.064283,1741.809368,1861.80562278571,1555.46688814286,1663.64225778571,2818.37194492857,2298.78154071429,4136.67552071429
"FNTA",393.430840364286,542.176042557143,344.354194664286,424.819148307143,302.871510542857,195.037789271429,271.076374135714,161.730670292857,165.714238307143,143.027656935714,310.194326157143,423.140430021429,402.648932635714,470.794512542857
"RPS25",1663.64225778571,1674.33953085714,2172.57106342857,1444.99290314286,1151.43531500714,857.154818628571,1980.03305357143,1164.75754708571,2064.39048614286,1907.644006,516.593035835714,896.269262621429,1489.89671064286,1980.03305357143
"RPL37",4921.55091721429,4611.31893828571,4611.31893828571,4611.31893828571,3200.97143278571,2141.63994635714,4136.67552071429,3135.15820585714,4672.84535442857,3733.46874314286,1872.009808,3689.70504407143,4921.55091721429,4206.07491178571
"HINT1",199.831960114286,198.032323292857,229.29558795,101.078665308571,102.301275732143,142.510824257143,74.2412580385714,148.718172192857,46.2465903271429,103.985199023571,73.0958727,83.1754220878571,140.733345464286,304.6208467
"EEF2",4206.07491178571,3689.70504407143,3904.21443578571,4672.84535442857,2992.4267965,2792.613771,4047.84549514286,3797.07164292857,3689.70504407143,4328.62141964286,2188.96621278571,3592.46244821429,3689.70504407143,3485.8965815
"RPS10",2526.86343435714,2339.14260671429,2840.12040678571,1512.9419955,873.848971571429,1116.43975302857,2064.39048614286,2078.00187014286,1897.82892392857,2056.11882492857,777.012374642857,1528.66871,1653.27058707143,2578.275083
"ATP6V0E1",628.887686821429,616.425187221429,596.997276407143,620.266964485714,726.142639957143,682.66330475,712.369429771429,628.887686821429,518.850540807143,730.737417664286,735.615227785714,532.192256528571,670.223879742857,767.137245628571
"HNRNPK",919.321813978571,859.036133057143,422.803337835714,866.694972428571,1229.66434664286,647.130758892857,427.1678516,371.976499664286,401.340911821429,179.222498292857,806.110216207143,886.503091807143,962.9795423,942.806344692857
"ANAPC5",332.47133835,269.68758865,303.083916964286,300.531024214286,266.198243614286,191.61906305,325.71206385,303.329228942857,414.8896038,308.489601564286,214.704000464286,270.698903942857,235.956295314286,283.365260157143
"SNORD73A",3689.70504407143,2969.56281607143,2818.37194492857,1021.82785603571,514.842821192857,1326.02748014286,847.676894071429,1170.00992091429,767.137245628571,393.702656907143,932.952537164286,1731.09351771429,1305.23823135714,4611.31893828571
"HNRNPU",551.440950585714,516.593035835714,307.394183735714,518.850540807143,542.176042557143,355.986285092857,249.624777964286,204.108277664286,210.537875664286,148.050614864286,442.203190157143,538.514717935714,596.127237935714,431.933213614286
"EIF3A",161.065897685714,154.759702185714,48.4319470021429,144.092341292857,143.177321678571,87.7799848485714,62.310409105,79.4951683942857,59.36954415,22.65540034,130.644174157143,174.682818121429,151.355265921429,213.164166621429
"MIR3652",390.540296257143,294.477581757143,146.207831764286,364.345051164286,278.991730814286,219.597808014286,180.46629395,102.465766390714,196.835107221429,92.126397395,236.052778314286,273.573986685714,457.90342735,410.534981364286
"MSN",1861.80562278571,1444.99290314286,1089.60585227857,2406.89117157143,2792.613771,1475.2713705,1544.55336492857,1089.60585227857,1505.05579342857,1142.65184552143,1801.52437528571,1233.58704514286,2160.9421525,1521.29162207143
"ACTN4",111.710272018571,149.559526235714,201.693119992857,155.057306221429,179.496429385714,179.762501971429,390.890275385714,295.802417114286,443.549034564286,409.324239564286,185.949259021429,138.702363064286,148.718172192857,122.306043585714
"APP",85.0433091078571,91.5335238935714,80.5073171992857,110.174297850714,114.110477720714,99.8925991414286,85.3250902414286,97.0423556921429,63.7383685985714,76.8281606464286,119.2725321,118.716214785714,118.806796728571,96.3426344964286
"PRKAR1A",437.574122507143,639.705090057143,227.848210935714,576.319012335714,769.990695457143,399.082860114286,187.241435371429,119.947329964286,112.799538273571,53.9573353857143,702.214820078571,679.90835105,563.564875671429,685.423429321429
"DSP",50.6101877357143,79.2306307285714,59.6016141092857,53.6720387942857,73.4404528678571,92.5399978828571,60.542272265,97.3707348892857,44.3637120821429,55.1391273292857,58.9255547485714,72.8618703128571,81.9770036271429,64.2886053457143
"RAD21",159.474684592857,187.855617764286,73.6391192,199.569362178571,203.582033828571,149.497572035714,143.329772571429,87.3773703421429,118.334911457143,89.4754073957143,225.667142042857,195.242493242857,212.3120056,191.705154564286
"WDR1",364.345051164286,341.005864878571,358.445611621429,438.202742607143,420.862204378571,353.615808014286,417.50340545,303.523941221429,331.292059607143,389.379189292857,452.82224835,417.925137492857,445.2350757,331.59536235
"NCL",832.53235275,644.067542728571,470.794512542857,819.588351028571,694.937793714286,537.071730185714,318.4487053,310.869203878571,342.342683592857,287.533254207143,337.172567085714,650.807858842857,782.724175071429,591.439470442857
"AP2B1",236.916749792857,192.4001026,177.432676685714,242.521966678571,269.804519628571,332.929125928571,269.528083642857,222.6820615,242.885238035714,233.111388107143,196.408208128571,228.00757875,260.713813435714,182.825056071429
"AP2M1",187.163134171429,248.064222607143,225.461555385714,365.300903321429,296.592500764286,461.936209514286,245.159592192857,347.0361555,235.585101485714,205.002951835714,269.004340814286,316.911907278571,298.556861092857,243.778415964286
"CLTC",327.950515514286,258.617087878571,159.982005671429,244.091712785714,277.531484207143,252.200710664286,197.715923942857,211.019080657143,223.67174425,124.373360314286,394.145410421429,330.126849971429,278.2112252,361.274071314286
"MLEC",98.0429746314286,140.43881695,112.993925358571,123.705153214286,129.873631035714,134.4515474,128.770908728571,99.5998202571429,73.6991274628571,133.752296114286,99.0376792392857,101.33367175,169.013643764286,159.392117178571
"LASP1",976.878419128571,942.806344692857,702.214820078571,1253.31144114286,1764.62101757143,1051.63941697143,973.801030642857,810.330408142857,1051.63941697143,1161.27481296429,1692.46094528571,654.007655257143,1158.31239756429,973.801030642857
"SF3B2",224.130788035714,271.411681721429,98.2314982057143,263.834274942857,250.829192914286,130.066886921429,244.27617455,242.105614664286,198.22594485,123.312766578571,212.786451714286,224.252961364286,247.962971042857,165.714238307143
"TMEM59",859.036133057143,898.934478278571,835.840799364286,808.371955328571,896.269262621429,724.85451995,946.457122328571,702.214820078571,878.67426725,501.258165485714,1321.94298757143,866.694972428571,873.848971571429,1035.52662756429
"CSRP1",215.346912221429,180.024539121429,173.8278533,206.399521671429,220.634424028571,195.801369878571,239.645292707143,246.430335628571,257.487959571429,243.022994714286,220.634424028571,195.298493271429,213.254622207143,182.871494178571
"CALM3",1185.36347288571,1430.72002121429,966.163527214286,1258.15530914286,1059.69226597857,956.141230207143,888.267950535714,674.392063071429,857.154818628571,543.627124828571,953.634564578571,1175.83465509286,1109.27798136429,1109.27798136429
"SNHG4",371.162138907143,401.340911821429,130.644174157143,280.885497264286,202.338636057143,139.804912357143,81.3770469121429,73.2232475828571,68.9709892914286,33.9411116521429,216.397983814286,232.132580835714,248.064222607143,483.653998735714
"CAP1",2024.72040242857,1861.80562278571,1674.33953085714,2298.78154071429,2446.42806121429,2104.94652585714,2252.45425128571,2160.9421525,2104.94652585714,2298.78154071429,3417.37869578571,2686.08254764286,2406.89117157143,1907.644006
"PTGES3",1084.17000467857,1399.76031428571,435.701640492857,926.909679035714,631.966706764286,607.937486307143,327.436468128571,262.746802407143,311.120746428571,108.641746001429,642.849192285714,1161.27481296429,849.917955128571,999.750064192857
"WARS",290.077343342857,189.962776571429,234.473708914286,697.932414235714,382.213704835714,563.564875671429,315.462515928571,179.282532442857,265.327364607143,210.940748928571,262.6063957,299.388580307143,266.288091614286,287.292431164286
"SETSIP",554.750332328571,759.599612685714,409.718520114286,499.542008971429,427.57958545,420.862204378571,395.709072164286,376.940538685714,365.653485435714,364.345051164286,310.869203878571,455.414383878571,493.062759335714,590.219631642857
"NDRG1",403.228478307143,490.478802921429,459.126253671429,482.783210114286,518.438509671429,368.467879614286,449.3235912,584.974076021429,330.41119025,431.497559035714,482.354400385714,450.3702504,587.447952235714,402.03196255
"UBB",8670.16849271429,14808.4101111429,11134.2296048571,17304.7694464286,14808.4101111429,17304.7694464286,9241.18656642857,17304.7694464286,12509.2321589286,17304.7694464286,11134.2296048571,17304.7694464286,17304.7694464286,7299.50054257143
"PFN1",1559.4797325,1469.64389614286,1663.64225778571,1741.809368,2078.00187014286,894.175504007143,2427.09539492857,1683.05675614286,1980.03305357143,2792.613771,1421.81243607143,1643.6922595,1851.53258492857,1604.7747365
"PTPRF",18.68217263,23.5789746885714,25.1165494207143,24.6776559092857,14.9442230385714,14.7834701642857,17.0297595614286,29.75032179,27.7981741042857,35.4966571378571,14.9972219078571,31.1558630771429,9.69551847064286,19.7357948242857
"YWHAZ",792.067519107143,835.840799364286,405.621071985714,751.474347471429,839.391930178571,627.575576007143,354.226773707143,328.297150585714,327.436468128571,363.641795764286,786.080753792857,828.219117192857,810.330408142857,780.939562714286
"SOD1",697.932414235714,641.971951757143,757.905200935714,657.638006357143,393.702656907143,377.317251742857,676.695847071429,380.078741442857,573.451276578571,472.808668478571,301.531746164286,436.329382114286,674.392063071429,686.699769071429
"HDLBP",68.853563775,33.8579982392857,37.4447714328571,60.1971414385714,71.0990389835714,25.9647252885714,27.2149009792857,78.9922950835714,56.1869455207143,97.2991670935714,78.1364420885714,48.9799318821429,65.505424165,65.635396805
"MARCKSL1",237.845776035714,217.029583985714,306.727669671429,256.560322478571,273.197820414286,97.9833596757143,408.843039235714,247.067592835714,311.9993168,302.291881157143,183.478502878571,225.592250742857,237.271783935714,208.426051671429
"GABARAP",1731.09351771429,1559.4797325,2578.275083,2628.717349,2282.76837878571,2840.12040678571,3417.37869578571,2686.08254764286,3156.83315985714,3026.963421,2319.02018978571,1275.21041721429,1872.009808,1505.05579342857
"NUCB1",48.5784307392857,57.2160900107143,116.680087692857,48.3030102764286,65.6559630471429,104.044239992857,83.905489095,59.269380115,123.381684192857,124.911918942857,50.2656844721429,61.7020990435714,32.54351721,34.8918007635714
"EIF3CL",702.214820078571,245.159592192857,498.2346585,324.708496764286,347.0361555,359.173749978571,509.216668785714,563.564875671429,393.702656907143,553.287155521429,238.922353364286,618.094875371429,420.862204378571,338.650292571429
"GLUL",731.79055695,1007.82697417857,1258.15530914286,1350.88611371429,1596.24855771429,1710.62229307143,832.53235275,1275.21041721429,999.750064192857,559.500110592857,1218.82635327143,1199.55472172143,1189.73617867143,907.070775678571
"LDHA",1305.23823135714,1330.235715,999.750064192857,1224.12698262857,1048.3886051,1021.82785603571,786.080753792857,699.224199592857,602.505903092857,621.394970971429,1185.36347288571,1321.94298757143,989.2161798,1102.13465367143
"SNORD96A",1253.31144114286,1077.89084595714,1907.644006,1281.101219,852.844204007143,642.849192285714,2686.08254764286,2792.613771,3054.50504942857,2172.57106342857,627.575576007143,1106.12777977143,1092.52716055,1810.11314564286
"SSR2",426.796235114286,488.325094507143,413.721520421429,335.407302521429,272.139952421429,387.345420421429,491.767267314286,694.937793714286,483.653998735714,493.062759335714,319.161600335714,353.615808014286,356.827524721429,618.094875371429
"P4HB",339.414508692857,244.091712785714,165.389461542857,256.709373371429,300.12956035,239.012446664286,249.213318928571,237.21495695,205.949104692857,230.008552735714,275.970472271429,283.365260157143,306.429466921429,460.787231335714
"SLC25A5",1074.73419445,968.50137515,667.289325507143,896.269262621429,635.199157014286,593.096853528571,616.425187221429,524.027649757143,728.930607442857,706.049734342857,616.425187221429,904.752227442857,801.138839078571,926.909679035714
"PHB",129.416923021429,139.239059721429,121.439382807143,96.2608187064286,119.308249064286,154.865043242857,116.863870385714,106.3246269,96.2608187064286,136.679165571429,126.22847205,110.148251605714,133.704315164286,114.44717605
"S100A11",619.070570071429,806.110216207143,1872.009808,778.504799992857,1967.76406564286,917.075038721429,2557.27715785714,1988.71081914286,2353.0451565,2840.12040678571,2446.42806121429,1258.15530914286,728.930607442857,628.887686821429
"CTSA",351.342415207143,270.564286585714,159.698081592857,312.571172142857,441.671663921429,393.430840364286,282.192726221429,243.221292057143,321.9376542,336.46245855,396.691712164286,364.071456614286,309.012377607143,264.21164755
"TOMM20",237.271783935714,301.211459592857,220.258019521429,102.381127017857,146.326368842857,125.602814928571,129.22825795,103.528215941429,116.82164775,107.761481869286,147.23425405,219.323809228571,206.291943185714,289.672043971429
"CD63",875.973553421429,810.330408142857,869.19422675,1337.95996292857,1435.13766035714,1125.90715685714,959.507253464286,819.588351028571,702.214820078571,878.67426725,1241.62017314286,992.576789392857,1421.81243607143,939.092817235714
"DNAJB1",185.454068135714,154.573673371429,164.528296264286,147.053446942857,182.701638235714,170.357342771429,184.83147955,116.1448239,175.559097735714,142.419984185714,159.323347764286,165.263547835714,174.980282335714,161.249673371429
"SPARC",90.6007312842857,78.4089934357143,134.058889035714,172.367119014286,129.687821635714,250.829192914286,88.8906284507143,105.332938602857,138.702363064286,126.456865121429,124.292430142857,82.0855864242857,124.830497807143,70.2120776728571
"UBE2D3",670.223879742857,866.694972428571,560.5842279,775.633309685714,812.98001345,824.167019614286,430.286683578571,380.384501357143,240.345530142857,262.455848992857,1059.69226597857,919.321813978571,723.869159464286,761.7252274
"XBP1",227.909130157143,211.494596142857,148.413379042857,173.437989835714,198.153452292857,204.108277664286,172.676239471429,146.120089392857,224.790327807143,132.33101935,193.108608964286,138.132606364286,244.993687171429,244.576186721429
"SPTBN1",121.088153364286,117.573790985714,75.616379545,97.1468418735714,87.857862595,50.708220475,61.808102905,52.4203466,46.5191956528571,43.8288838014286,79.8561954485714,103.338541274286,108.847208609286,88.5312291214286
"LAPTM4A",588.260289357143,611.992792892857,535.174037914286,633.240676028571,777.012374642857,566.629299692857,611.992792892857,520.698758435714,413.721520421429,241.746725357143,684.31299695,717.379115242857,788.362692085714,901.969073392857
"RPL32",5274.65599821429,5190.10264985714,6823.28657671429,4921.55091721429,2937.02051207143,3135.15820585714,6823.28657671429,5109.37765407143,6157.82352314286,6076.6037945,1840.42007,4672.84535442857,4136.67552071429,4825.68174378571
"CD81",276.645542942857,257.967633435714,256.1237153,343.887775714286,239.384457092857,196.321487285714,187.962307185714,282.6574,287.533254207143,306.914746592857,143.371739728571,205.857209564286,343.887775714286,208.018506464286
"UBE2L3",165.110101771429,159.161230221429,123.360498035714,192.284386578571,168.956064978571,144.734148657143,196.468006992857,140.60175705,176.249957357143,198.640095921429,183.099091057143,186.3984087,179.762501971429,196.985408792857
"PTTG1IP",580.310759014286,617.306114142857,489.007189657143,588.260289357143,595.129381914286,403.532451928571,448.384622457143,496.6847357,535.174037914286,419.829632064286,1041.67372905,782.724175071429,690.7169398,680.992589992857
"GRN",262.6063957,177.367172578571,284.001226057143,333.316729314286,319.980867835714,300.531024214286,530.173841892857,603.908376678571,355.218878135714,649.537634064286,419.178288792857,300.774063814286,309.152671335714,273.197820414286
"HMGB1",1092.52716055,1113.44014007143,581.551658328571,502.962734585714,579.649706907143,515.351149228571,733.697058085714,472.808668478571,501.258165485714,331.59536235,784.642214607143,751.474347471429,662.027971128571,1321.94298757143
"GLO1",244.576186721429,242.521966678571,144.99882555,220.140023192857,165.389461542857,110.560568097143,128.28022125,117.194275492857,111.682002527857,65.8295663457143,140.270728242857,219.393416907143,164.142966092857,233.53887525
"SRSF11",148.1759459,159.100342864286,104.391094393571,99.3066187692857,100.805241871429,55.2052335228571,83.83015757,66.96837555,82.9809699378571,49.9923140421429,90.2292742764286,107.964882002143,91.5335238935714,182.125740785714
"SF3B3",113.818400248571,108.924048097857,160.049624214286,140.43881695,128.122831557143,126.634923771429,131.8631192,76.3320811757143,103.129495255714,112.370183965714,78.1789168071429,109.737833270714,147.808067635714,92.6889930857143
"MIR3654",4825.68174378571,4744.47729264286,3689.70504407143,2269.73273657143,2269.73273657143,2339.14260671429,2628.717349,3200.97143278571,3417.37869578571,3087.84767235714,1967.76406564286,3330.19632757143,2818.37194492857,4296.50959835714
"HSPA9",141.279299807143,165.631318042857,84.8788597435714,190.267519571429,127.098902442857,99.2308254135714,94.9714541,76.355522075,49.7666461514286,81.4263278285714,88.9321652207143,160.653392578571,155.519112414286,168.718180821429
"YWHAQ",410.953795485714,416.208951071429,230.96259285,427.57958545,312.271211442857,228.470627235714,236.379682407143,149.380145292857,192.99742745,99.4800323671429,260.82692225,367.402112435714,338.955279421429,495.258769921429
"DDX24",264.0146432,272.388524592857,323.098419014286,272.794887135714,247.830622378571,267.358982707143,312.96061375,239.012446664286,344.72009595,293.5009785,113.632654887143,201.497562014286,256.1237153,193.554986957143
"PPP2R1A",150.992984757143,181.049752121429,302.523670642857,236.192809921429,182.314060735714,172.676239471429,238.774491735714,174.384638492857,386.190281721429,500.319693328571,181.249563021429,158.009822478571,205.267091285714,132.620630364286
"GSN",154.258247314286,178.417544642857,207.341333471429,380.663328321429,353.918428207143,273.37387265,236.8401938,240.122684428571,151.129064921429,113.873960344286,292.40946945,226.846321314286,288.144169435714,245.919212378571
"HK1",680.992589992857,581.551658328571,804.10898685,672.614511328571,598.799303828571,1011.37892094286,606.105014657143,1116.43975302857,749.943992478571,693.083484414286,493.733478128571,830.168378064286,371.62181345,496.093559464286
"KDELR2",114.945211228571,102.381127017857,80.2122137085714,104.097358105714,108.778448495714,90.1876759335714,107.236089442143,67.5714240571428,77.7608592785714,64.6506324642857,129.22825795,99.3600675707143,118.022753057143,144.896647335714
